Date,TX01,PP01,TX02,TX04,stno
2016-07-18,27.894099378881986,0.0,32.81428571428572,25.3,C1C510
2016-07-19,27.118675889328067,0.0,32.885714285714286,24.2,C1C510
2016-07-20,27.81011904761905,0.0,32.57142857142857,24.728571428571428,C1C510
2016-07-21,28.499404761904763,0.0,32.3,24.885714285714283,C1C510
2016-07-22,29.12142857142857,0.0,33.85714285714286,25.5,C1C510
2016-07-23,29.406037414965983,0.0,34.18571428571429,25.514285714285716,C1C510
2016-07-24,29.102380952380948,0.0,33.27142857142857,25.785714285714285,C1C510
2016-07-25,28.687391774891775,0.0,32.97142857142857,25.228571428571428,C1C510
2016-07-26,28.917147293700086,0.0,33.300000000000004,25.87142857142857,C1C510
2016-07-27,29.223343685300204,0.0,34.31428571428571,25.014285714285712,C1C510
2016-07-28,30.004222123632058,0.0,35.74285714285715,25.342857142857145,C1C510
2016-07-29,29.47202380952381,0.0,35.271428571428565,25.785714285714285,C1C510
2016-07-30,29.591356107660456,0.0,34.75714285714285,25.357142857142858,C1C510
2016-07-31,30.030771221532095,0.0,34.471428571428575,25.74285714285714,C1C510
2016-08-01,29.50724600532953,0.5,34.92857142857143,25.771428571428572,C1C510
2016-08-02,27.727380952380948,4.0,32.885714285714286,25.128571428571426,C1C510
2016-08-03,28.268746470920387,0.5,32.785714285714285,24.857142857142858,C1C510
2016-08-04,29.21071428571429,0.0,33.9,25.657142857142862,C1C510
2016-08-05,28.7530303030303,0.0,32.81428571428572,25.771428571428572,C1C510
2016-08-06,28.77934782608696,0.0,32.98571428571428,25.814285714285713,C1C510
2016-08-07,28.77916666666667,0.0,32.871428571428574,25.32857142857143,C1C510
2016-08-08,28.591631375870513,0.0,32.65714285714286,25.3,C1C510
2016-08-09,28.507738095238096,0.0,32.24285714285714,26.08571428571429,C1C510
2016-08-10,29.110119047619044,0.0,34.84285714285714,25.385714285714283,C1C510
2016-08-11,26.413457556935814,37.5,28.457142857142856,25.0,C1C510
2016-08-12,27.749404761904763,40.0,32.44285714285714,25.514285714285716,C1C510
2016-08-13,26.62214912280702,2.5,29.342857142857145,24.914285714285715,C1C510
2016-08-14,28.7883658008658,0.0,33.67142857142857,25.25714285714286,C1C510
2016-08-15,28.379177758059743,0.0,32.128571428571426,25.428571428571427,C1C510
2016-08-16,27.428004423113123,0.0,31.24285714285714,25.057142857142857,C1C510
2016-08-17,27.122023809523814,0.0,31.099999999999998,24.514285714285712,C1C510
2016-08-18,27.655046583850936,0.5,31.857142857142858,24.3,C1C510
2016-08-19,27.799404761904757,0.0,31.914285714285715,24.928571428571427,C1C510
2016-08-20,28.31796066252588,0.0,33.22857142857143,24.585714285714285,C1C510
2016-08-21,28.38209109730849,0.0,31.900000000000002,25.300000000000004,C1C510
2016-08-22,29.000595238095237,0.0,33.642857142857146,25.5,C1C510
2016-08-23,28.582065217391307,0.0,32.68571428571428,24.571428571428573,C1C510
2016-08-24,28.81607142857143,0.0,33.51428571428572,25.385714285714283,C1C510
2016-08-25,28.439285714285713,0.0,33.01428571428572,24.22857142857143,C1C510
2016-08-26,28.901811594202893,0.0,33.142857142857146,24.814285714285713,C1C510
2016-08-27,27.13928571428571,4.5,30.514285714285716,25.242857142857144,C1C510
2016-08-28,24.919642857142858,2.5,27.814285714285717,23.25714285714286,C1C510
2016-08-29,26.283928571428568,0.0,30.32857142857143,23.571428571428573,C1C510
2016-08-30,26.657996894409937,0.0,31.099999999999998,23.628571428571426,C1C510
2016-08-31,26.820238095238096,0.0,31.599999999999998,22.871428571428574,C1C510
2016-09-01,27.760998964803314,0.0,32.57142857142858,23.0,C1C510
2016-09-02,27.176190476190477,13.5,31.571428571428573,24.457142857142856,C1C510
2016-09-03,25.982738095238094,27.5,28.37142857142857,24.02857142857143,C1C510
2016-09-04,28.179816017316018,0.0,32.642857142857146,24.385714285714283,C1C510
2016-09-05,27.792857142857144,0.0,30.585714285714285,25.557142857142853,C1C510
2016-09-06,25.989339826839828,98.5,28.485714285714284,24.142857142857142,C1C510
2016-09-07,27.455357142857142,1.5,31.628571428571426,23.928571428571427,C1C510
2016-09-08,27.406651138716352,0.0,31.142857142857142,25.514285714285712,C1C510
2016-09-09,25.626190476190477,16.0,27.45714285714286,24.314285714285713,C1C510
2016-09-10,25.947593167701857,0.0,29.17142857142857,23.714285714285715,C1C510
2016-09-11,27.242624223602487,0.0,31.142857142857142,24.242857142857144,C1C510
2016-09-12,25.701242236024843,0.0,27.957142857142856,24.285714285714285,C1C510
2016-09-13,27.010170807453417,3.0,31.885714285714283,23.928571428571427,C1C510
2016-09-14,26.858333333333338,0.5,29.300000000000004,24.842857142857145,C1C510
2016-09-15,26.21291407867495,0.0,28.099999999999998,24.52857142857143,C1C510
2016-09-16,27.05297619047619,0.0,31.728571428571428,23.599999999999998,C1C510
2016-09-17,24.567675983436853,41.5,26.014285714285716,23.5,C1C510
2016-09-18,24.622334368530023,1.5,27.485714285714288,22.74285714285714,C1C510
2016-09-19,24.558488612836438,0.0,26.928571428571427,22.599999999999998,C1C510
2016-09-20,24.201940993788817,0.0,26.800000000000004,22.37142857142857,C1C510
2016-09-21,25.61785714285714,0.0,29.657142857142855,22.74285714285714,C1C510
2016-09-22,25.907738095238095,0.0,29.871428571428574,22.957142857142856,C1C510
2016-09-23,25.815476190476193,0.0,29.714285714285715,23.142857142857142,C1C510
2016-09-24,25.834523809523805,0.0,29.785714285714285,22.871428571428574,C1C510
2016-09-25,26.3047619047619,0.0,29.771428571428572,23.900000000000002,C1C510
2016-09-26,25.925595238095237,8.0,28.45714285714286,24.114285714285717,C1C510
2016-09-27,25.970496894409937,50.5,29.285714285714285,24.0,C1C510
2016-09-28,26.68511904761905,5.0,30.142857142857142,25.157142857142862,C1C510
2016-09-29,26.354491341991345,4.0,30.114285714285717,24.47142857142857,C1C510
2016-09-30,26.004917184265008,0.5,30.642857142857142,23.557142857142853,C1C510
2016-10-01,27.22637163561077,0.0,32.357142857142854,23.285714285714285,C1C510
2016-10-02,27.11754658385093,0.0,32.41428571428572,23.599999999999998,C1C510
2016-10-03,25.652380952380952,0.0,29.37142857142857,22.957142857142856,C1C510
2016-10-04,25.898809523809526,0.0,30.057142857142857,23.25714285714286,C1C510
2016-10-05,26.561904761904763,0.0,30.12857142857143,23.514285714285712,C1C510
2016-10-06,27.383876811594202,3.0,31.67142857142857,24.385714285714283,C1C510
2016-10-07,25.216666666666665,7.0,27.58571428571429,23.457142857142856,C1C510
2016-10-08,24.78423913043478,12.5,29.342857142857138,22.32857142857143,C1C510
2016-10-09,21.34702380952381,9.0,22.5,20.47142857142857,C1C510
2016-10-10,21.740864389233955,11.0,22.714285714285715,20.58571428571429,C1C510
2016-10-11,23.35833333333333,3.5,25.628571428571426,22.12857142857143,C1C510
2016-10-12,22.36164596273292,4.0,23.17142857142857,21.642857142857142,C1C510
2016-10-13,23.24787784679089,0.5,25.571428571428573,21.857142857142858,C1C510
2016-10-14,23.91904761904762,0.0,25.97142857142857,22.74285714285714,C1C510
2016-10-15,26.08659420289855,0.0,30.342857142857145,23.685714285714287,C1C510
2016-10-16,27.584523809523805,0.0,31.857142857142858,24.58571428571429,C1C510
2016-10-17,27.42316252587992,0.0,31.128571428571426,25.099999999999998,C1C510
2016-10-18,27.51922877846791,0.0,31.671428571428574,24.714285714285715,C1C510
2016-10-19,27.589285714285705,0.0,31.228571428571428,24.928571428571427,C1C510
2016-10-20,28.838586956521738,0.0,32.8,25.985714285714288,C1C510
2016-10-21,27.96966873706004,0.0,32.271428571428565,25.199999999999996,C1C510
2016-10-22,27.048706004140787,0.0,30.8,25.014285714285712,C1C510
2016-10-23,26.117624223602483,0.0,30.12857142857143,23.785714285714285,C1C510
2016-10-24,25.671103896103894,0.0,29.771428571428572,23.371428571428574,C1C510
2016-10-25,26.275854037267077,0.0,30.585714285714285,23.17142857142857,C1C510
2016-10-26,26.398214285714285,0.0,30.75714285714286,23.8,C1C510
2016-10-27,25.48219461697722,0.0,28.642857142857142,23.014285714285712,C1C510
2016-10-28,25.926190476190477,0.0,29.571428571428573,23.24285714285714,C1C510
2016-10-29,23.026061076604556,0.0,25.485714285714284,20.857142857142858,C1C510
2016-10-30,21.848809523809525,0.0,24.614285714285717,20.314285714285713,C1C510
2016-10-31,22.66519151138716,0.0,25.928571428571427,20.77142857142857,C1C510
2016-11-01,20.564923301336343,1.0,22.699999999999996,18.88571428571429,C1C510
2016-11-02,19.118885281385282,0.0,20.757142857142856,17.8,C1C510
2016-11-03,19.901035196687378,0.0,22.67142857142857,18.37142857142857,C1C510
2016-11-04,21.06030020703934,0.0,24.457142857142856,18.642857142857142,C1C510
2016-11-05,22.17142857142857,0.0,27.47142857142857,18.771428571428572,C1C510
2016-11-06,22.922619047619044,0.0,28.25714285714286,17.928571428571427,C1C510
2016-11-07,23.729166666666664,0.0,28.599999999999998,20.900000000000002,C1C510
2016-11-08,20.463121118012424,7.5,25.114285714285717,17.099999999999998,C1C510
2016-11-09,17.80898033126294,1.5,19.17142857142857,16.185714285714287,C1C510
2016-11-10,17.819642857142856,9.0,18.87142857142857,17.12857142857143,C1C510
2016-11-11,19.687965838509317,0.0,22.557142857142853,16.9,C1C510
2016-11-12,22.06904761904762,0.0,27.214285714285715,19.342857142857138,C1C510
2016-11-13,23.091381987577638,0.0,29.3,19.357142857142858,C1C510
2016-11-14,23.32670807453416,0.0,28.357142857142858,20.514285714285712,C1C510
2016-11-15,22.878994918125354,0.0,26.485714285714288,20.785714285714285,C1C510
2016-11-16,22.81607142857143,0.0,27.557142857142853,20.228571428571428,C1C510
2016-11-17,23.19107142857143,0.0,28.614285714285717,18.75714285714286,C1C510
2016-11-18,22.407738095238095,1.5,26.771428571428572,19.814285714285713,C1C510
2016-11-19,23.39642857142857,0.5,28.628571428571426,19.171428571428574,C1C510
2016-11-20,23.030357142857138,13.0,27.12857142857143,20.342857142857145,C1C510
2016-11-21,21.034135610766043,10.5,22.87142857142857,19.571428571428573,C1C510
2016-11-22,21.35595238095238,11.0,24.24285714285714,19.642857142857142,C1C510
2016-11-23,18.382660455486548,54.5,19.599999999999998,16.75714285714286,C1C510
2016-11-24,17.442261904761907,0.0,19.057142857142857,15.885714285714284,C1C510
2016-11-25,21.058549783549783,0.0,24.042857142857144,17.885714285714283,C1C510
2016-11-26,20.69479813664596,4.5,26.428571428571427,17.5,C1C510
2016-11-27,17.117911255411258,13.5,17.842857142857145,16.54285714285714,C1C510
2016-11-28,17.8219696969697,0.0,19.97142857142857,16.542857142857144,C1C510
2016-11-29,19.823136645962734,0.0,22.75714285714286,17.428571428571427,C1C510
2016-11-30,20.88214285714286,0.0,23.37142857142857,18.82857142857143,C1C510
2016-12-01,18.172903726708075,1.5,20.442857142857147,16.885714285714283,C1C510
2016-12-02,18.757142857142856,0.0,21.271428571428572,17.47142857142857,C1C510
2016-12-03,20.80297619047619,0.0,24.0,18.157142857142855,C1C510
2016-12-04,20.821428571428573,0.0,23.2,19.1,C1C510
2016-12-05,20.516666666666662,0.0,22.385714285714283,18.857142857142858,C1C510
2016-12-06,17.95,0.0,18.8,17.314285714285713,C1C510
2016-12-07,18.37437888198758,0.0,20.74285714285714,17.014285714285712,C1C510
2016-12-08,18.819125258799172,0.0,21.442857142857143,16.885714285714283,C1C510
2016-12-09,19.877976190476186,0.0,21.657142857142855,18.47142857142857,C1C510
2016-12-10,20.323214285714283,0.0,23.5,17.857142857142858,C1C510
2016-12-11,18.624120082815733,0.0,20.900000000000002,17.085714285714285,C1C510
2016-12-12,19.55093167701864,0.0,23.22857142857143,16.714285714285715,C1C510
2016-12-13,18.482142857142858,0.0,22.957142857142856,15.271428571428572,C1C510
2016-12-14,16.60654761904762,0.0,18.5,14.528571428571428,C1C510
2016-12-15,12.829166666666664,0.0,14.542857142857143,11.27142857142857,C1C510
2016-12-16,13.086801242236024,0.0,15.228571428571428,11.985714285714286,C1C510
2016-12-17,17.009083850931678,0.0,21.099999999999998,13.285714285714286,C1C510
2016-12-18,18.353752587991718,0.0,23.485714285714288,14.071428571428571,C1C510
2016-12-19,19.244047619047617,0.0,25.857142857142858,14.357142857142858,C1C510
